workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
886,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,199,False,,0,preload,,
886,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,506,False,,1,preload,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,3119,,,2,fullscreen,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-3.0,,,,0,10966,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,14093,,,3,html-button-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,13278,,,27383,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1932}, {'page_index': 1, 'viewing_time': 2824}, {'page_index': 2, 'viewing_time': 2452}, {'page_index': 3, 'viewing_time': 3319}, {'page_index': 4, 'viewing_time': 2745}]",
886,ds_lc,True,,,,ds_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,11896,blicket_images/red_pyramid.jpg,,39395,,comprehension_quiz,5,image-keyboard-response,,
886,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2221,blicket_images/red_pyramid_on.jpg,,41618,,comprehension_quiz,6,image-keyboard-response,,
886,ds_lc,True,,,,ds_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,9201,blicket_images/purple_prism.jpg,,50822,,comprehension_quiz,7,image-keyboard-response,,
886,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1391,blicket_images/purple_prism_off.jpg,,52215,,comprehension_quiz,8,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-5.0,,,,,23860,,,76077,,,9,instructions,"[{'page_index': 0, 'viewing_time': 2935}, {'page_index': 1, 'viewing_time': 1721}, {'page_index': 2, 'viewing_time': 1215}, {'page_index': 3, 'viewing_time': 1429}, {'page_index': 4, 'viewing_time': 1107}, {'page_index': 5, 'viewing_time': 5249}, {'page_index': 6, 'viewing_time': 3892}, {'page_index': 7, 'viewing_time': 4995}, {'page_index': 8, 'viewing_time': 1316}]",
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,j,5431,blicket_images/lc.jpg,,81510,,blicket,10,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,1754,blicket_images/lc_off.jpg,,83267,,feedback,11,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,f,4034,blicket_images/ls.jpg,,87303,,blicket,12,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,1605,blicket_images/ls_off.jpg,,88910,,feedback,13,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-10.0,,,,j,2714,blicket_images/ds.jpg,,91626,,blicket,14,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-11.0,,,, ,1233,blicket_images/ds_on.jpg,,92861,,feedback,15,image-keyboard-response,,
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-12.0,,,,j,1230,blicket_images/dc.jpg,,94093,,blicket,16,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-13.0,,,, ,1200,blicket_images/dc_off.jpg,,95293,,feedback,17,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-14.0,,,,f,2089,blicket_images/lc.jpg,,97385,,blicket,18,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,1054,blicket_images/lc_off.jpg,,98440,,feedback,19,image-keyboard-response,,
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-16.0,,,,j,2396,blicket_images/ls.jpg,,100838,,blicket,20,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-17.0,,,, ,778,blicket_images/ls_off.jpg,,101618,,feedback,21,image-keyboard-response,,
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,j,2437,blicket_images/dc.jpg,,104056,,blicket,22,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,741,blicket_images/dc_off.jpg,,104815,,feedback,23,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-20.0,,,,j,2473,blicket_images/ds.jpg,,107290,,blicket,24,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-21.0,,,, ,673,blicket_images/ds_on.jpg,,107964,,feedback,25,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,2091,blicket_images/dc.jpg,,110057,,blicket,26,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,779,blicket_images/dc_off.jpg,,110837,,feedback,27,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-24.0,,,,f,1699,blicket_images/lc.jpg,,112538,,blicket,28,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,720,blicket_images/lc_off.jpg,,113260,,feedback,29,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-26.0,,,,j,1700,blicket_images/ds.jpg,,114961,,blicket,30,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,763,blicket_images/ds_on.jpg,,115725,,feedback,31,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-28.0,,,,f,1557,blicket_images/lc.jpg,,117284,,blicket,32,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-29.0,,,, ,747,blicket_images/lc_off.jpg,,118033,,feedback,33,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-30.0,,,,f,1412,blicket_images/dc.jpg,,119447,,blicket,34,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-31.0,,,, ,687,blicket_images/dc_off.jpg,,120135,,feedback,35,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-32.0,,,,f,2191,blicket_images/ls.jpg,,122328,,blicket,36,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-33.0,,,, ,543,blicket_images/ls_off.jpg,,122872,,feedback,37,image-keyboard-response,,
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,j,2105,blicket_images/dc.jpg,,124978,,blicket,38,image-keyboard-response,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,816,blicket_images/dc_off.jpg,,125796,,feedback,39,image-keyboard-response,,
886,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,j,3938,blicket_images/lc.jpg,,129736,,blicket,40,image-keyboard-response,,
886,ds_lc,True,1,,,ds_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,2917,"Which of these options shows the image from the last trial, that you just saw?",,132666,,pop_quiz,41,html-button-response,,
886,ds_lc,True,1,,,ds_lc,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],7532,,,140223,,rule_question,42,survey-multi-select,,
886,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-39.0,,,,0,2472,"<p>Thank you for participating!</p>You answered 10 out of 16 trials correctly, and will recieve a $0.25 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,142699,,,43,html-button-response,,
886,ds_lc,,,45,0.25,ds_lc,,,,Non-Hispanic,,,,,Male,,,0.0-40.0,0.625,,Asian,"{'age': '45', 'race': 'Asian', 'gender': 'Male', 'feedback': '', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",12267,,,154978,,exit_survey,44,survey-html-form,,
976,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,193,False,,0,preload,,
976,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,360,False,,1,preload,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,4383,,,2,fullscreen,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-3.0,,,,0,1428,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5813,,,3,html-button-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,9409,,,15223,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1765}, {'page_index': 1, 'viewing_time': 1414}, {'page_index': 2, 'viewing_time': 1904}, {'page_index': 3, 'viewing_time': 2652}, {'page_index': 4, 'viewing_time': 1673}]",
976,ds_lc,True,,,,ds_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,4926,blicket_images/red_pyramid.jpg,,20153,,comprehension_quiz,5,image-keyboard-response,,
976,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1387,blicket_images/red_pyramid_on.jpg,,21541,,comprehension_quiz,6,image-keyboard-response,,
976,ds_lc,True,,,,ds_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,2261,blicket_images/purple_prism.jpg,,23804,,comprehension_quiz,7,image-keyboard-response,,
976,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,687,blicket_images/purple_prism_off.jpg,,24494,,comprehension_quiz,8,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-5.0,,,,,19525,,,44023,,,9,instructions,"[{'page_index': 0, 'viewing_time': 1530}, {'page_index': 1, 'viewing_time': 1322}, {'page_index': 2, 'viewing_time': 479}, {'page_index': 3, 'viewing_time': 919}, {'page_index': 4, 'viewing_time': 446}, {'page_index': 5, 'viewing_time': 4633}, {'page_index': 6, 'viewing_time': 4927}, {'page_index': 7, 'viewing_time': 4103}, {'page_index': 8, 'viewing_time': 1166}]",
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,f,2952,blicket_images/lc.jpg,,46977,,blicket,10,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,2326,blicket_images/lc_off.jpg,,49306,,feedback,11,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,f,1526,blicket_images/ls.jpg,,50834,,blicket,12,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,3644,blicket_images/ls_off.jpg,,54480,,feedback,13,image-keyboard-response,,
976,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,j,2634,blicket_images/dc.jpg,,57116,,blicket,14,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,1744,blicket_images/dc_off.jpg,,58862,,feedback,15,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,j,2010,blicket_images/ds.jpg,,60876,,blicket,16,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,3603,blicket_images/ds_on.jpg,,64480,,feedback,17,image-keyboard-response,,
976,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,j,2317,blicket_images/ls.jpg,,66800,,blicket,18,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,654,blicket_images/ls_off.jpg,,67455,,feedback,19,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-16.0,,,,f,1744,blicket_images/dc.jpg,,69201,,blicket,20,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,602,blicket_images/dc_off.jpg,,69805,,feedback,21,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-18.0,,,,f,743,blicket_images/lc.jpg,,70550,,blicket,22,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-19.0,,,, ,460,blicket_images/lc_off.jpg,,71012,,feedback,23,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,553,blicket_images/ls.jpg,,71571,,blicket,24,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,492,blicket_images/ls_off.jpg,,72065,,feedback,25,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-22.0,,,,f,807,blicket_images/lc.jpg,,72874,,blicket,26,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-23.0,,,, ,612,blicket_images/lc_off.jpg,,73488,,feedback,27,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-24.0,,,,f,1492,blicket_images/dc.jpg,,74981,,blicket,28,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-25.0,,,, ,462,blicket_images/dc_off.jpg,,75444,,feedback,29,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-26.0,,,,f,790,blicket_images/ls.jpg,,76234,,blicket,30,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-27.0,,,, ,415,blicket_images/ls_off.jpg,,76651,,feedback,31,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-28.0,,,,j,693,blicket_images/ds.jpg,,77344,,blicket,32,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-29.0,,,, ,437,blicket_images/ds_on.jpg,,77783,,feedback,33,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,568,blicket_images/lc.jpg,,78353,,blicket,34,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,601,blicket_images/lc_off.jpg,,78956,,feedback,35,image-keyboard-response,,
976,ds_lc,False,0,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,f,2786,blicket_images/ds.jpg,,81744,,blicket,36,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,286,blicket_images/ds_on.jpg,,82033,,feedback,37,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-34.0,,,,f,655,blicket_images/ls.jpg,,82689,,blicket,38,image-keyboard-response,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-35.0,,,, ,929,blicket_images/ls_off.jpg,,83619,,feedback,39,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,f,1114,blicket_images/lc.jpg,,84733,,blicket,40,image-keyboard-response,,
976,ds_lc,True,1,,,ds_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,5503,"Which of these options shows the image from the last trial, that you just saw?",,90240,,pop_quiz,41,html-button-response,,
976,ds_lc,True,1,,,ds_lc,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],3424,,,93668,,rule_question,42,survey-multi-select,,
976,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-39.0,,,,0,2520,"<p>Thank you for participating!</p>You answered 13 out of 16 trials correctly, and will recieve a $0.33 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,96189,,,43,html-button-response,,
976,ds_lc,,,34,0.325,ds_lc,,,,Non-Hispanic,,,,I just paid attention to the shape/color of each trial and narrowed down the options logically,Male,,,0.0-40.0,0.8125,,White,"{'age': '34', 'race': 'White', 'gender': 'Male', 'feedback': 'I just paid attention to the shape/color of each trial and narrowed down the options logically', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",37845,,,134035,,exit_survey,44,survey-html-form,,
967,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,59,False,,0,preload,,
967,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,111,False,,1,preload,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,2942,,,2,fullscreen,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-3.0,,,,0,2110,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5054,,,3,html-button-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,13501,,,18556,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2464}, {'page_index': 1, 'viewing_time': 2280}, {'page_index': 2, 'viewing_time': 2612}, {'page_index': 3, 'viewing_time': 3414}, {'page_index': 4, 'viewing_time': 2730}]",
967,ds_lc,True,,,,ds_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,5404,blicket_images/red_pyramid.jpg,,23967,,comprehension_quiz,5,image-keyboard-response,,
967,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1120,blicket_images/red_pyramid_on.jpg,,25089,,comprehension_quiz,6,image-keyboard-response,,
967,ds_lc,True,,,,ds_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,5407,blicket_images/purple_prism.jpg,,30496,,comprehension_quiz,7,image-keyboard-response,,
967,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1190,blicket_images/purple_prism_off.jpg,,31688,,comprehension_quiz,8,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-5.0,,,,,30458,,,62148,,,9,instructions,"[{'page_index': 0, 'viewing_time': 4396}, {'page_index': 1, 'viewing_time': 1965}, {'page_index': 2, 'viewing_time': 1618}, {'page_index': 3, 'viewing_time': 1183}, {'page_index': 4, 'viewing_time': 925}, {'page_index': 5, 'viewing_time': 5162}, {'page_index': 6, 'viewing_time': 7442}, {'page_index': 7, 'viewing_time': 6562}, {'page_index': 8, 'viewing_time': 1204}]",
967,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-6.0,,,,j,1868,blicket_images/lc.jpg,,64018,,blicket,10,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-7.0,,,, ,2869,blicket_images/lc_off.jpg,,66892,,feedback,11,image-keyboard-response,,
967,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-8.0,,,,j,1064,blicket_images/dc.jpg,,67961,,blicket,12,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-9.0,,,, ,1095,blicket_images/dc_off.jpg,,69057,,feedback,13,image-keyboard-response,,
967,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-10.0,,,,j,1413,blicket_images/ls.jpg,,70472,,blicket,14,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,1264,blicket_images/ls_off.jpg,,71737,,feedback,15,image-keyboard-response,,
